"Colony","Date","Bee","Entrance_minute","Entrance_second","Danced","Bout_1","Bout_2","Bout_3","Bout_4","Bout_5","Bout_6","Bout_7","Bout_8","Bout_9","Bout_10","Bout_11","Bout_12","Bout_13","Bout_14","Decimal_entrance_time","Total_runs","Decimal_time","Duration","Scent","Site","Density","Flower_number"
"7B","7/18/22","PY.u_7B",34,45,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.75,5,12,48,"Peppermint","Northeast","High","Low"
"7B","7/18/22","PY.u_7B",45,0,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,13,12,48,"Peppermint","Northeast","High","Low"
"7B","7/18/22","PY.u_7B",48,29,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.4833333333333,7,12,48,"Peppermint","Northeast","High","Low"
"7B","7/18/22","PY.u_7B",51,47,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.7833333333333,2,12,48,"Peppermint","Northeast","High","Low"
"7B","7/18/22","PYY_7B",52,6,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.1,17,15,45,"Peppermint","Northeast","High","Low"
"7B","7/18/22","PYY_7B",55,52,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8666666666667,8,15,45,"Peppermint","Northeast","High","Low"
"7B","7/18/22","RB_7B",32,22,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.3666666666667,2,7,53,"Peppermint","Northeast","High","Low"
"7B","7/18/22","RB_7B",36,19,1,2,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3166666666667,11,7,53,"Peppermint","Northeast","High","Low"
"7B","7/18/22","RB_7B",40,10,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1666666666667,1,7,53,"Peppermint","Northeast","High","Low"
"7B","7/18/22","RB_7B",43,30,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.5,9,7,53,"Peppermint","Northeast","High","Low"
"7B","7/18/22","RF_7B",8,11,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.18333333333333,4,6,54,"Peppermint","Northeast","High","Low"
"7B","7/18/22","RF_7B",20,27,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.45,6,6,54,"Peppermint","Northeast","High","Low"
"7B","7/18/22","RF_7B",40,56,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9333333333333,5,6,54,"Peppermint","Northeast","High","Low"
"7B","7/18/22","RF_7B",47,55,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.9166666666667,13,6,54,"Peppermint","Northeast","High","Low"
"7B","7/18/22","RF_7B",51,34,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5666666666667,18,6,54,"Peppermint","Northeast","High","Low"
"7B","7/18/22","RF_7B",55,39,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.65,5,6,54,"Peppermint","Northeast","High","Low"
"7B","7/18/22","RF_7B",59,24,1,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.4,14,6,54,"Peppermint","Northeast","High","Low"
"7B","7/18/22","RO_7B",21,34,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5666666666667,3,7,53,"Peppermint","Northeast","High","Low"
"7B","7/18/22","RO_7B",24,55,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.9166666666667,2,7,53,"Peppermint","Northeast","High","Low"
"7B","7/18/22","RO_7B",28,6,1,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.1,17,7,53,"Peppermint","Northeast","High","Low"
"7B","7/18/22","RO_7B",31,59,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.9833333333333,39,7,53,"Peppermint","Northeast","High","Low"
"7B","7/18/22","RO_7B",43,14,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2333333333333,24,7,53,"Peppermint","Northeast","High","Low"
"7B","7/18/22","RWR_7B",59,6,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.1,11,8,52,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WGR_7B",13,40,1,5,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6666666666667,12,7,53,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WGR_7B",18,9,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.15,8,7,53,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WGR_7B",22,38,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6333333333333,1,7,53,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WGR_7B",29,59,1,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9833333333333,13,7,53,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WGR_7B",34,16,1,1,5,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.2666666666667,18,7,53,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WGR_7B",46,13,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.2166666666667,7,7,53,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WGR_7B",50,16,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.2666666666667,9,7,53,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WGR_7B",53,58,1,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.9666666666667,18,7,53,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WOO_7B",11,49,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8166666666667,1,6,54,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WOO_7B",14,52,1,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8666666666667,8,6,54,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WOO_7B",19,18,1,2,1,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,11,6,54,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WOO_7B",30,16,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.2666666666667,10,6,54,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WOO_7B",33,55,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9166666666667,2,6,54,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WOO_7B",37,24,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4,11,6,54,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WOO_7B",44,31,1,8,3,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5166666666667,24,6,54,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WOO_7B",48,39,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.65,11,6,54,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WOO_7B",52,16,1,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.2666666666667,20,6,54,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WOO_7B",55,54,1,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.9,9,6,54,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WOY_7B",9,35,1,2,2,10,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.58333333333333,22,8,52,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WOY_7B",12,56,1,6,13,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9333333333333,29,8,52,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WOY_7B",20,51,1,3,7,6,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,20.85,25,8,52,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WOY_7B",31,23,1,3,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3833333333333,24,8,52,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WOY_7B",35,9,1,5,5,6,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,35.15,24,8,52,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WOY_7B",39,17,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2833333333333,14,8,52,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WOY_7B",46,48,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.8,6,8,52,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WOY_7B",50,4,1,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.0666666666667,10,8,52,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WOY_7B",53,21,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.35,4,8,52,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WOY_7B",56,49,1,9,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.8166666666667,11,8,52,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WR.a_7B",21,11,1,2,2,3,1,1,13,1,3,7,NA,NA,NA,NA,NA,21.1833333333333,33,12,48,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WR.a_7B",26,18,1,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3,20,12,48,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WR.a_7B",30,26,1,1,7,4,23,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.4333333333333,52,12,48,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WR.a_7B",35,35,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5833333333333,8,12,48,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WR.a_7B",39,2,1,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.0333333333333,62,12,48,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WR.a_7B",44,7,1,15,10,16,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.1166666666667,56,12,48,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WR.a_7B",49,22,1,7,13,12,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.3666666666667,54,12,48,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WR.a_7B",54,37,1,5,2,5,14,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.6166666666667,45,12,48,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WR.a_7B",59,35,1,8,27,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.5833333333333,54,12,48,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WRR_7B",50,38,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.6333333333333,12,17,43,"Peppermint","Northeast","High","Low"
"7B","7/18/22","WY.a_7B",11,36,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,4,9,51,"Clove","South","High","Low"
"7B","7/18/22","WY.a_7B",33,33,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.55,6,9,51,"Clove","South","High","Low"
"7B","7/18/22","WY.a_7B",41,32,1,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5333333333333,22,9,51,"Clove","South","High","Low"
"7B","7/18/22","WY.a_7B",46,25,1,6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.4166666666667,18,9,51,"Clove","South","High","Low"
"7B","7/18/22","WY.a_7B",54,19,1,10,12,13,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.3166666666667,49,9,51,"Clove","South","High","Low"
"7B","7/18/22","YB_7B",28,39,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.65,8,10,50,"Peppermint","Northeast","High","Low"
"7B","7/18/22","YB_7B",31,46,1,6,23,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7666666666667,40,10,50,"Peppermint","Northeast","High","Low"
"7B","7/18/22","YB_7B",40,27,1,8,11,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.45,37,10,50,"Peppermint","Northeast","High","Low"
"7B","7/18/22","YB_7B",45,15,1,26,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.25,42,10,50,"Peppermint","Northeast","High","Low"
"7B","7/18/22","YF_7B",48,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.9,0,7,53,"Peppermint","Northeast","High","Low"
"7B","7/18/22","YP.a_7B",4,43,1,6,4,3,1,3,3,1,1,1,1,2,NA,NA,NA,4.71666666666667,26,2,58,"Peppermint","Northeast","High","Low"
"7B","7/18/22","YP.a_7B",10,35,1,5,2,12,5,8,12,1,5,5,9,NA,NA,NA,NA,10.5833333333333,64,2,58,"Peppermint","Northeast","High","Low"
"7B","7/18/22","YP.a_7B",16,15,1,7,17,8,4,15,1,19,14,32,NA,NA,NA,NA,NA,16.25,117,2,58,"Peppermint","Northeast","High","Low"
"7B","7/18/22","YP.a_7B",23,3,1,1,1,47,1,34,6,9,NA,NA,NA,NA,NA,NA,NA,23.05,99,2,58,"Peppermint","Northeast","High","Low"
"7B","7/18/22","YP.a_7B",29,22,1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3666666666667,31,2,58,"Peppermint","Northeast","High","Low"
"7B","7/18/22","YP.a_7B",37,55,1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.9166666666667,40,2,58,"Peppermint","Northeast","High","Low"
"7B","7/18/22","YP.a_7B",42,20,1,7,8,23,25,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3333333333333,75,2,58,"Peppermint","Northeast","High","Low"
"7B","7/18/22","YP.a_7B",49,12,1,18,17,20,22,7,23,NA,NA,NA,NA,NA,NA,NA,NA,49.2,107,2,58,"Peppermint","Northeast","High","Low"
"7B","7/18/22","YP.a_7B",56,18,1,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.3,56,2,58,"Peppermint","Northeast","High","Low"
"7B","7/19/22","BF.a_7B",6,31,1,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.51666666666667,9,4,56,"Peppermint","Northeast","High","High"
"7B","7/19/22","BF.a_7B",11,18,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,14,4,56,"Peppermint","Northeast","High","High"
"7B","7/19/22","BF.a_7B",15,0,1,2,2,1,13,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,29,4,56,"Peppermint","Northeast","High","High"
"7B","7/19/22","BF.a_7B",18,24,1,7,3,6,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4,24,4,56,"Peppermint","Northeast","High","High"
"7B","7/19/22","BF.a_7B",22,34,1,1,1,3,2,3,1,1,3,NA,NA,NA,NA,NA,NA,22.5666666666667,15,4,56,"Peppermint","Northeast","High","High"
"7B","7/19/22","BF.a_7B",26,36,1,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.6,8,4,56,"Peppermint","Northeast","High","High"
"7B","7/19/22","BF.a_7B",30,40,1,3,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6666666666667,17,4,56,"Peppermint","Northeast","High","High"
"7B","7/19/22","BF.a_7B",35,6,1,4,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1,15,4,56,"Peppermint","Northeast","High","High"
"7B","7/19/22","BF.a_7B",39,5,1,18,11,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.0833333333333,36,4,56,"Peppermint","Northeast","High","High"
"7B","7/19/22","BF.a_7B",43,15,1,3,15,4,31,1,3,1,NA,NA,NA,NA,NA,NA,NA,43.25,58,4,56,"Peppermint","Northeast","High","High"
"7B","7/19/22","BF.a_7B",48,10,1,24,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.1666666666667,44,4,56,"Peppermint","Northeast","High","High"
"7B","7/19/22","BF.a_7B",52,31,1,12,9,3,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5166666666667,32,4,56,"Peppermint","Northeast","High","High"
"7B","7/19/22","BF.a_7B",57,10,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.1666666666667,10,4,56,"Peppermint","Northeast","High","High"
"7B","7/19/22","BG_7B",5,56,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.93333333333333,1,3,57,"Peppermint","Northeast","High","High"
"7B","7/19/22","BG_7B",10,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.05,1,3,57,"Peppermint","Northeast","High","High"
"7B","7/19/22","BG_7B",17,56,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9333333333333,2,3,57,"Peppermint","Northeast","High","High"
"7B","7/19/22","BG_7B",21,46,1,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7666666666667,10,3,57,"Peppermint","Northeast","High","High"
"7B","7/19/22","BG_7B",26,32,1,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5333333333333,11,3,57,"Peppermint","Northeast","High","High"
"7B","7/19/22","BG_7B",30,17,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.2833333333333,10,3,57,"Peppermint","Northeast","High","High"
"7B","7/19/22","BG_7B",34,55,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9166666666667,2,3,57,"Peppermint","Northeast","High","High"
"7B","7/19/22","BG_7B",38,58,1,17,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9666666666667,26,3,57,"Peppermint","Northeast","High","High"
"7B","7/19/22","BG_7B",43,0,1,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,15,3,57,"Peppermint","Northeast","High","High"
"7B","7/19/22","BG_7B",47,53,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.8833333333333,7,3,57,"Peppermint","Northeast","High","High"
"7B","7/19/22","BG_7B",55,52,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8666666666667,7,3,57,"Peppermint","Northeast","High","High"
"7B","7/19/22","BO_7B",10,25,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4166666666667,6,8,52,"Peppermint","Northeast","High","High"
"7B","7/19/22","BO_7B",13,44,1,1,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7333333333333,16,8,52,"Peppermint","Northeast","High","High"
"7B","7/19/22","BO_7B",21,52,1,1,7,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8666666666667,34,8,52,"Peppermint","Northeast","High","High"
"7B","7/19/22","BO_7B",30,6,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.1,19,8,52,"Peppermint","Northeast","High","High"
"7B","7/19/22","BO_7B",34,35,1,3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.5833333333333,19,8,52,"Peppermint","Northeast","High","High"
"7B","7/19/22","BO_7B",38,5,1,16,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0833333333333,18,8,52,"Peppermint","Northeast","High","High"
"7B","7/19/22","BO_7B",41,12,1,43,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.2,45,8,52,"Peppermint","Northeast","High","High"
"7B","7/19/22","BO_7B",45,31,1,26,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5166666666667,46,8,52,"Peppermint","Northeast","High","High"
"7B","7/19/22","BO_7B",53,29,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.4833333333333,4,8,52,"Peppermint","Northeast","High","High"
"7B","7/19/22","BO_7B",56,23,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.3833333333333,21,8,52,"Peppermint","Northeast","High","High"
"7B","7/19/22","BP_7B",7,11,1,5,11,3,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.18333333333333,34,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","BP_7B",10,29,1,26,4,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4833333333333,51,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","BP_7B",14,16,1,23,2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2666666666667,56,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","BP_7B",18,20,1,15,4,21,5,1,32,NA,NA,NA,NA,NA,NA,NA,NA,18.3333333333333,78,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","BP_7B",22,57,1,7,13,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,22.95,29,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","BP_7B",26,44,1,1,1,3,3,10,4,16,25,NA,NA,NA,NA,NA,NA,26.7333333333333,63,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","BP_7B",30,54,1,15,10,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9,68,5,55,"Peppermint","Northeast","High","High"
