"Colony","Date","Bee","Entrance_minute","Entrance_second","Danced","Bout_1","Bout_2","Bout_3","Bout_4","Bout_5","Bout_6","Bout_7","Bout_8","Bout_9","Bout_10","Bout_11","Bout_12","Bout_13","Bout_14","Decimal_entrance_time","Total_runs","Decimal_time","Duration","Scent","Site","Density","Flower_number"
"7B","7/19/22","BP_7B",35,16,1,15,16,19,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2666666666667,55,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","BP_7B",40,13,1,27,1,17,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2166666666667,65,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","BP_7B",45,14,1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.2333333333333,23,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","BP_7B",48,52,1,5,18,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.8666666666667,42,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","BP_7B",53,13,1,6,24,10,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.2166666666667,61,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","BP_7B",58,51,1,9,2,3,8,18,4,1,NA,NA,NA,NA,NA,NA,NA,58.85,45,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","BP.a_7B",10,46,1,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7666666666667,19,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","BP.a_7B",23,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.05,1,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","BP.a_7B",30,36,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6,11,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","BP.a_7B",41,13,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.2166666666667,3,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","BP.a_7B",44,14,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.2333333333333,8,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","BP.a_7B",51,25,1,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.4166666666667,14,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","BP.a_7B",54,56,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.9333333333333,11,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","BRR_7B",43,26,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.4333333333333,8,9,51,"Peppermint","Northeast","High","High"
"7B","7/19/22","BRR_7B",58,5,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.0833333333333,7,9,51,"Peppermint","Northeast","High","High"
"7B","7/19/22","BW.a_7B",4,32,1,5,14,1,2,1,1,9,10,2,8,7,NA,NA,NA,4.53333333333333,60,2,58,"Clove","South","High","Low"
"7B","7/19/22","BW.a_7B",10,5,1,2,1,2,1,2,9,1,NA,NA,NA,NA,NA,NA,NA,10.0833333333333,18,2,58,"Clove","South","High","Low"
"7B","7/19/22","FF.a_7B",17,12,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2,1,7,53,"Peppermint","Northeast","High","High"
"7B","7/19/22","FF.a_7B",29,10,1,3,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1666666666667,12,7,53,"Peppermint","Northeast","High","High"
"7B","7/19/22","FF.a_7B",35,30,1,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5,21,7,53,"Peppermint","Northeast","High","High"
"7B","7/19/22","FF.a_7B",39,23,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3833333333333,3,7,53,"Peppermint","Northeast","High","High"
"7B","7/19/22","FF.a_7B",43,3,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.05,15,7,53,"Peppermint","Northeast","High","High"
"7B","7/19/22","FF.a_7B",46,34,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.5666666666667,1,7,53,"Peppermint","Northeast","High","High"
"7B","7/19/22","FF.a_7B",50,15,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.25,12,7,53,"Peppermint","Northeast","High","High"
"7B","7/19/22","FF.a_7B",54,11,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.1833333333333,2,7,53,"Peppermint","Northeast","High","High"
"7B","7/19/22","FFP_7B",11,4,1,2,2,1,2,1,3,2,1,NA,NA,NA,NA,NA,NA,11.0666666666667,14,10,50,"Clove","South","High","Low"
"7B","7/19/22","FFP_7B",16,37,1,2,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6166666666667,16,10,50,"Clove","South","High","Low"
"7B","7/19/22","FGG_7B",7,58,1,11,4,1,1,1,1,1,7,1,1,1,6,NA,NA,7.96666666666667,36,6,54,"Clove","South","High","Low"
"7B","7/19/22","FGG_7B",13,24,1,12,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,34,6,54,"Clove","South","High","Low"
"7B","7/19/22","FGG_7B",35,15,1,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.25,55,6,54,"Clove","South","High","Low"
"7B","7/19/22","FGG_7B",39,48,1,11,3,2,1,10,4,4,8,2,21,NA,NA,NA,NA,39.8,66,6,54,"Clove","South","High","Low"
"7B","7/19/22","FGG_7B",56,37,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6166666666667,2,6,54,"Clove","South","High","Low"
"7B","7/19/22","FR_7B",8,1,1,2,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.01666666666667,12,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","FR_7B",11,31,1,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5166666666667,16,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","FR_7B",28,0,1,1,6,3,8,1,9,7,1,NA,NA,NA,NA,NA,NA,28,36,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","FR_7B",35,46,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.7666666666667,8,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","FR_7B",39,43,1,13,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7166666666667,29,5,55,"Peppermint","Northeast","High","High"
"7B","7/19/22","FR.a_7B",49,8,1,7,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.1333333333333,16,7,53,"Clove","South","High","Low"
"7B","7/19/22","FR.a_7B",53,34,1,11,1,5,3,11,11,11,1,4,NA,NA,NA,NA,NA,53.5666666666667,58,7,53,"Clove","South","High","Low"
"7B","7/19/22","FY_7B",16,16,1,1,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2666666666667,13,9,51,"Peppermint","Northeast","High","High"
"7B","7/19/22","FY_7B",19,31,1,1,3,1,1,1,1,3,1,NA,NA,NA,NA,NA,NA,19.5166666666667,12,9,51,"Peppermint","Northeast","High","High"
"7B","7/19/22","FY_7B",26,34,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5666666666667,21,9,51,"Peppermint","Northeast","High","High"
"7B","7/19/22","FY_7B",34,20,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3333333333333,2,9,51,"Peppermint","Northeast","High","High"
"7B","7/19/22","FY_7B",37,34,1,29,8,31,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5666666666667,93,9,51,"Peppermint","Northeast","High","High"
"7B","7/19/22","FY_7B",46,21,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.35,41,9,51,"Peppermint","Northeast","High","High"
"7B","7/19/22","FY_7B",51,29,1,24,7,21,2,10,2,NA,NA,NA,NA,NA,NA,NA,NA,51.4833333333333,66,9,51,"Peppermint","Northeast","High","High"
"7B","7/19/22","FY_7B",56,35,1,34,16,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.5833333333333,56,9,51,"Peppermint","Northeast","High","High"
"7B","7/19/22","FYR_7B",3,55,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.91666666666667,2,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","FYR_7B",8,37,1,9,1,1,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.61666666666667,28,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","FYR_7B",13,57,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.95,13,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","FYR_7B",18,44,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7333333333333,5,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","FYR_7B",34,28,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.4666666666667,3,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","FYR_7B",41,39,1,3,7,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.65,27,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","FYR_7B",49,58,1,1,7,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.9666666666667,20,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","FYR_7B",55,1,1,4,14,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.0166666666667,43,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","FYY_7B",11,17,1,2,3,6,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,11.2833333333333,17,8,52,"Clove","South","High","Low"
"7B","7/19/22","FYY_7B",34,38,1,3,10,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6333333333333,32,8,52,"Clove","South","High","Low"
"7B","7/19/22","FYY_7B",38,46,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7666666666667,13,8,52,"Clove","South","High","Low"
"7B","7/19/22","GGW_7B",20,10,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1666666666667,3,2,58,"Clove","South","High","Low"
"7B","7/19/22","GGW_7B",25,54,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.9,4,2,58,"Clove","South","High","Low"
"7B","7/19/22","GGW_7B",31,0,1,1,2,2,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,39,2,58,"Clove","South","High","Low"
"7B","7/19/22","GGW_7B",36,30,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5,4,2,58,"Clove","South","High","Low"
"7B","7/19/22","GGW_7B",40,18,1,3,4,32,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.3,49,2,58,"Clove","South","High","Low"
"7B","7/19/22","GGW_7B",54,31,1,16,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.5166666666667,34,2,58,"Clove","South","High","Low"
"7B","7/19/22","GO_7B",4,21,1,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.35,10,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","GO_7B",11,55,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9166666666667,6,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","GO_7B",28,41,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6833333333333,6,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","GO_7B",35,55,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.9166666666667,22,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","GO_7B",39,32,1,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5333333333333,7,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","GO_7B",46,53,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.8833333333333,29,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","GO_7B",51,7,1,2,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.1166666666667,25,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","GO_7B",55,25,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.4166666666667,26,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","GO_7B",59,28,1,3,4,11,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.4666666666667,28,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","GP.a_7B",4,54,1,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,11,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","GP.a_7B",8,49,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.81666666666667,6,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","GP.a_7B",12,41,1,1,1,8,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6833333333333,25,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","GP.a_7B",16,56,1,24,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9333333333333,45,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","GP.a_7B",21,39,1,9,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.65,22,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","GP.a_7B",29,10,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1666666666667,22,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","GP.a_7B",33,3,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.05,8,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","GP.a_7B",36,36,1,8,12,18,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6,54,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","GP.a_7B",40,56,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9333333333333,7,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","GP.a_7B",59,21,1,4,1,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.35,27,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","OB_7B",12,31,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5166666666667,7,10,50,"Peppermint","Northeast","High","High"
"7B","7/19/22","OB_7B",30,39,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.65,3,10,50,"Peppermint","Northeast","High","High"
"7B","7/19/22","OB_7B",33,53,1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.8833333333333,28,10,50,"Peppermint","Northeast","High","High"
"7B","7/19/22","OB_7B",38,27,1,8,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.45,24,10,50,"Peppermint","Northeast","High","High"
"7B","7/19/22","OB_7B",42,52,1,8,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8666666666667,23,10,50,"Peppermint","Northeast","High","High"
"7B","7/19/22","OB_7B",56,46,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.7666666666667,21,10,50,"Peppermint","Northeast","High","High"
"7B","7/19/22","OF.a_7B",26,44,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.7333333333333,3,10,50,"Peppermint","Northeast","High","High"
"7B","7/19/22","OF.a_7B",34,50,1,6,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8333333333333,20,10,50,"Peppermint","Northeast","High","High"
"7B","7/19/22","OF.a_7B",38,37,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.6166666666667,4,10,50,"Peppermint","Northeast","High","High"
"7B","7/19/22","OF.a_7B",42,52,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8666666666667,4,10,50,"Peppermint","Northeast","High","High"
"7B","7/19/22","OF.a_7B",50,27,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.45,1,10,50,"Peppermint","Northeast","High","High"
"7B","7/19/22","OF.a_7B",53,52,1,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.8666666666667,12,10,50,"Peppermint","Northeast","High","High"
"7B","7/19/22","OF.a_7B",58,26,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.4333333333333,10,10,50,"Peppermint","Northeast","High","High"
"7B","7/19/22","OW_7B",44,18,1,1,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.3,14,4,56,"Peppermint","Northeast","High","High"
"7B","7/19/22","PBB_7B",35,39,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.65,10,12,48,"Clove","South","High","Low"
"7B","7/19/22","PBB_7B",50,50,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.8333333333333,2,12,48,"Clove","South","High","Low"
"7B","7/19/22","PBB_7B",59,40,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.6666666666667,11,12,48,"Clove","South","High","Low"
"7B","7/19/22","PG_7B",33,38,1,4,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6333333333333,9,9,51,"Peppermint","Northeast","High","High"
"7B","7/19/22","PG_7B",37,14,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2333333333333,12,9,51,"Peppermint","Northeast","High","High"
"7B","7/19/22","PG_7B",40,47,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7833333333333,11,9,51,"Peppermint","Northeast","High","High"
"7B","7/19/22","PG_7B",44,9,1,2,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.15,18,9,51,"Peppermint","Northeast","High","High"
"7B","7/19/22","PG_7B",48,2,1,18,8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.0333333333333,39,9,51,"Peppermint","Northeast","High","High"
"7B","7/19/22","PG_7B",52,13,1,2,2,8,7,2,19,NA,NA,NA,NA,NA,NA,NA,NA,52.2166666666667,40,9,51,"Peppermint","Northeast","High","High"
"7B","7/19/22","PG_7B",56,20,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.3333333333333,10,9,51,"Peppermint","Northeast","High","High"
"7B","7/19/22","PG_7B",59,44,1,3,1,1,3,2,15,12,NA,NA,NA,NA,NA,NA,NA,59.7333333333333,37,9,51,"Peppermint","Northeast","High","High"
"7B","7/19/22","PO_7B",39,20,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3333333333333,4,9,51,"Clove","South","High","Low"
"7B","7/19/22","PO_7B",47,13,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.2166666666667,9,9,51,"Clove","South","High","Low"
"7B","7/19/22","PO_7B",50,58,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9666666666667,8,9,51,"Clove","South","High","Low"
"7B","7/19/22","PO_7B",59,48,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.8,1,9,51,"Clove","South","High","Low"
"7B","7/19/22","PO.a_7B",34,50,1,6,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8333333333333,20,10,50,"Clove","South","High","Low"
"7B","7/19/22","PO.a_7B",50,34,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5666666666667,1,10,50,"Clove","South","High","Low"
"7B","7/19/22","POO_7B",10,22,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3666666666667,2,8,52,"Peppermint","Northeast","High","High"
"7B","7/19/22","PR_7B",7,30,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,5,5,55,"Clove","South","High","Low"
"7B","7/19/22","PR_7B",43,25,1,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.4166666666667,18,5,55,"Clove","South","High","Low"
"7B","7/19/22","PR_7B",51,59,1,3,6,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.9833333333333,21,5,55,"Clove","South","High","Low"
"7B","7/19/22","PR_7B",57,20,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.3333333333333,4,5,55,"Clove","South","High","Low"
"7B","7/19/22","PRR_7B",58,12,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2,5,4,56,"Peppermint","Northeast","High","High"
"7B","7/19/22","PY.u_7B",4,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,58,"Peppermint","Northeast","High","High"
"7B","7/19/22","PY.u_7B",7,50,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.83333333333333,2,2,58,"Peppermint","Northeast","High","High"
